CODIGO CIE,CODIGO INEP,DIRETORIA,ESCOLA,MUNICIPIO,NIVEL ENSINO,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
909178,35909178,LESTE 2,ROSARITA TORKOMIAN PROFA                                    ,SAO PAULO,ANOS INICIAIS,3.40,2.36,2.97,2.87,2.93,3.03,2.53,4.14,4.30,4.99,4.77,5.83
909185,35909185,LESTE 3,SATURNINO PEREIRA PROFESSOR                                 ,SAO PAULO,ANOS INICIAIS,3.44,2.80,3.20,3.20,3.03,3.12,2.70,3.73,3.61,5.03,4.92,6.54
909646,35909646,MIRANTE DO PARANAPANEMA,ANTONIA BINATO SILVA VO NINA                                ,TEODORO SAMPAIO,ANOS INICIAIS,1.10,2.96,4.36,,8.58,7.48,3.77,6.14,7.16,5.56,7.40,5.56
910028,35910028,BOTUCATU,PAULO GUIMARAES PROF                                        ,BOTUCATU,ANOS INICIAIS,2.96,2.39,2.56,,,,,,,,,
910089,35910089,ITARARE,DOROTY DAVID MUZEL PROFESSORA                               ,ITABERA,ANOS INICIAIS,2.52,3.80,6.02,3.21,5.00,4.68,4.90,4.69,6.39,7.70,5.25,5.95
910296,35910296,NORTE 1,FRIEDRICH VON VOITH                                         ,SAO PAULO,ANOS INICIAIS,3.53,3.91,4.16,3.92,4.38,4.07,3.47,4.52,5.40,5.85,5.08,5.29
911768,35911768,SAO JOAO DA BOA VISTA,MARIO DE SOUZA PROFESSOR                                    ,SAO JOSE DO RIO PARDO,ANOS INICIAIS,3.93,2.66,6.41,6.67,6.57,,,,,,,
911811,35911811,SAO JOAO DA BOA VISTA,TEREZINHA DOMENICHELI ROSSI                                 ,SAO JOAO DA BOA VISTA,ANOS INICIAIS,4.57,3.41,3.08,,,,,,,,,
912897,35912897,BRAGANCA PAULISTA,CLELIA DE BARROS LEITE DA SILVA PROFESSORA                  ,NAZARE PAULISTA,ANOS INICIAIS,2.33,1.74,2.96,2.33,2.37,3.20,4.03,3.00,4.53,4.92,3.93,5.26
913397,35913397,MOGI DAS CRUZES,ANTONIO BRASIL DE SIQUEIRA PROF                             ,MOGI DAS CRUZES,ANOS INICIAIS,3.64,4.64,6.80,8.44,,,,,,,,
913765,35913765,BAURU,LUIZ CARLOS GOMES                                           ,BAURU,ANOS INICIAIS,2.79,2.00,3.43,3.80,3.42,3.15,3.30,3.86,4.67,4.75,4.56,5.65
913972,35913972,CAPIVARI,DEOLINDA MANEIRA SEVERO PROFESSORA                          ,INDAIATUBA,ANOS INICIAIS,3.51,2.78,4.39,,,,,,,,,
914022,35914022,SAO JOAO DA BOA VISTA,CARLOS CORREA MASCARO PROFESSOR                             ,CASA BRANCA,ANOS INICIAIS,3.66,3.35,3.98,5.96,5.14,5.56,4.04,3.85,5.49,4.70,4.76,
914526,35914526,ITU,MARIA CONSTANCA DE MIRANDA CAMPOS PROFA                     ,SALTO,ANOS INICIAIS,3.65,4.58,7.08,5.16,4.81,5.07,3.98,4.20,6.11,5.82,5.70,
914733,35914733,SUL 2,FLAVIO LA SELVA PROFESSOR                                   ,SAO PAULO,ANOS INICIAIS,,,3.11,3.05,2.62,3.29,,3.55,3.76,4.72,4.54,4.06
914794,35914794,ITAPECERICA DA SERRA,EURICO DA SILVA BASTOS DOUTOR PROFESSOR                     ,ITAPECERICA DA SERRA,ANOS INICIAIS,3.22,3.25,4.32,4.39,4.99,4.99,4.27,5.10,4.57,5.46,5.55,4.15
915026,35915026,SAO JOSE DOS CAMPOS,JOAO MOROTTI FILHO                                          ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,2.82,2.50,3.64,5.18,4.53,3.89,3.83,4.11,3.55,5.07,5.12,4.31
915737,35915737,GUARULHOS SUL,VICTOR CIVITA                                               ,GUARULHOS,ANOS INICIAIS,3.48,4.02,5.25,7.19,6.89,7.19,,6.17,7.71,7.96,7.26,6.01
916055,35916055,MARILIA,EDSON JOSE PUGA PROF                                        ,GARCA,ANOS INICIAIS,3.64,,,,,,,,,,,
916262,35916262,PINDAMONHANGABA,ELOYNA SALGADO RIBEIRO PROFESSORA                           ,PINDAMONHANGABA,ANOS INICIAIS,4.02,3.54,4.59,7.43,5.84,6.50,6.29,,,,,
916730,35916730,LESTE 3,BRENNO ROSSI MAESTRO                                        ,SAO PAULO,ANOS INICIAIS,2.70,2.55,3.99,2.77,3.21,3.37,3.43,4.11,4.07,5.33,3.09,5.03
916766,35916766,LESTE 3,CONJUNTO HABITACIONAL ITAQUERA IV I                         ,SAO PAULO,ANOS INICIAIS,2.45,2.64,2.83,2.57,3.57,4.06,3.52,3.77,4.31,4.41,4.45,4.29
916791,35916791,SUL 2,AFIZ GEBARA DOUTOR                                          ,SAO PAULO,ANOS INICIAIS,2.71,2.83,3.55,3.17,3.28,3.89,4.63,4.44,4.76,,,
917084,35917084,ITAPECERICA DA SERRA,LUIZ SCHUNCK                                                ,EMBU-GUACU,ANOS INICIAIS,2.92,4.16,5.45,2.84,4.22,5.22,3.87,3.82,4.14,4.72,5.96,4.20
917266,35917266,SAO JOSE DOS CAMPOS,XENOFONTE STRABAO DE CASTRO PROFESSOR                       ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,4.04,3.36,3.42,4.04,3.70,4.29,4.67,6.81,6.22,5.99,5.62,6.25
917448,35917448,SAO JOSE DOS CAMPOS,ANA HERONDINA SOARES SCHYCHOF PROFESSORA                    ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.94,3.61,4.48,4.39,4.51,4.38,5.17,4.83,5.12,6.32,5.25,5.90
917473,35917473,JACAREI,JOAO BAPTISTA JUNGERS                                       ,GUARAREMA,ANOS INICIAIS,5.37,3.36,3.59,,,,,,,,,
918052,35918052,MIRACATU,BAIRRO PE DA SERRA                                          ,IGUAPE,ANOS INICIAIS,1.97,,,,,,,,,,,
918970,35918970,DIADEMA,FREITAS NOBRE DEPUTADO                                      ,DIADEMA,ANOS INICIAIS,2.91,3.48,4.06,,,,,,,,,
919056,35919056,TABOAO DA SERRA,MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA             ,EMBU,ANOS INICIAIS,2.04,1.93,,,,,,,,,,
919238,35919238,SAO JOAO DA BOA VISTA,BAIRRO NOSSA SENHORA APARECIDA                              ,ITOBI,ANOS INICIAIS,,2.93,4.59,2.65,3.71,5.17,5.47,4.86,4.13,5.58,5.47,4.96
919470,35919470,TAQUARITINGA,SEBASTIAO FRANCISCO FERRAZ DE ARRUDA PROF                   ,ITAPOLIS,ANOS INICIAIS,3.28,3.81,6.45,6.94,7.81,6.87,7.36,7.46,6.72,7.06,7.34,8.69
919524,35919524,SERTAOZINHO,ADELINO BAZAN                                               ,PONTAL,ANOS INICIAIS,3.87,1.72,,,,,,,,,,
919731,35919731,SAO JOSE DOS CAMPOS,MARIA GOMIDE SANTOS DE SOUZA PROFESSORA                     ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.77,3.53,4.98,4.70,5.54,5.52,4.54,4.72,5.55,6.35,6.28,6.41
919974,35919974,VOTORANTIM,BAIRRO DA BARRA                                             ,SALTO DE PIRAPORA,ANOS INICIAIS,1.44,3.41,3.32,3.77,5.63,6.84,5.44,5.56,6.04,6.47,6.42,5.79
920599,35920599,AMERICANA,MARIA DE LOURDES BEOZZO FRANCHI PROFA                       ,SANTA BARBARA D'OESTE,ANOS INICIAIS,4.39,5.54,5.02,5.54,6.04,6.55,,5.51,6.13,6.87,6.23,6.29
921117,35921117,MAUA,ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR                ,RIBEIRAO PIRES,ANOS INICIAIS,2.42,2.92,3.23,3.94,4.28,3.69,4.28,5.10,5.60,5.93,5.09,4.80
921385,35921385,GUARULHOS NORTE,ELISIO DE OLIVEIRA NEVES VEREADOR                           ,GUARULHOS,ANOS INICIAIS,2.58,2.10,2.69,3.97,4.35,,,4.02,3.73,4.70,,
921403,35921403,DIADEMA,SAGRADO CORACAO DE JESUS                                    ,DIADEMA,ANOS INICIAIS,2.72,3.03,3.04,,,,,,,,,
922171,35922171,GUARULHOS NORTE,CIDADE SERODIO                                              ,GUARULHOS,ANOS INICIAIS,1.81,3.43,4.59,3.74,4.17,3.50,3.93,4.62,4.59,5.05,4.34,
922432,35922432,CAMPINAS OESTE,CONCEICAO RIBEIRO PROFESSORA                                ,CAMPINAS,ANOS INICIAIS,3.84,4.03,4.27,4.47,4.12,5.77,4.99,5.43,5.47,6.12,5.88,5.86
922614,35922614,PINDAMONHANGABA,ANTONIO APPARECIDO FALCAO PROFESSOR                         ,PINDAMONHANGABA,ANOS INICIAIS,1.95,1.95,,,,,,,,,,
922900,35922900,LESTE 3,JARDIM WILMA FLOR                                           ,SAO PAULO,ANOS INICIAIS,1.52,1.72,2.48,2.04,2.68,2.33,2.34,3.28,,4.25,4.88,5.28
923618,35923618,NORTE 1,EULICE SILVIO MENDONCA DA SILVA PROFESSORA                  ,SAO PAULO,ANOS INICIAIS,3.10,2.96,3.95,3.32,3.88,3.90,3.55,3.98,4.48,4.73,4.20,5.02
924386,35924386,NORTE 1,SOL NASCENTE                                                ,SAO PAULO,ANOS INICIAIS,3.05,3.58,3.87,4.00,3.58,3.86,3.64,4.91,4.85,5.68,5.11,4.50
046450,35046450,SUZANO,OSWALDO DE OLIVEIRA LIMA                                    ,SUZANO,ANOS INICIAIS,,,,,,3.65,,,,,,
047168,35047168,CAMPINAS OESTE,VALENTINA SILVA DE OLIVEIRA FIGUEIREDO DONA                 ,CAMPINAS,ANOS INICIAIS,4.41,4.37,4.75,5.66,5.64,6.42,5.49,6.06,5.94,6.45,5.65,6.10
047521,35047521,JAU,LAURA REBOUCAS DE ABREU PROFA                               ,DOIS CORREGOS,ANOS INICIAIS,3.67,3.92,,,,,,,,,,
048021,35048021,NORTE 2,PROVINCIA DE NAGASAKI                                       ,SAO PAULO,ANOS INICIAIS,3.78,3.45,3.85,4.46,4.74,4.48,4.32,4.50,6.02,5.09,5.52,5.32
048203,35048203,APIAI,CACILDA LAGES PEREIRA CAVANI PROFA                          ,ITAOCA,ANOS INICIAIS,,2.69,3.10,3.85,,,,,,6.31,6.80,6.77
048239,35048239,APIAI,JULIA DA SILVEIRA MELLO PROFA                               ,RIBEIRA,ANOS INICIAIS,0.94,1.49,4.73,3.19,4.83,3.89,3.18,2.99,3.99,5.51,5.95,
048422,35048422,TABOAO DA SERRA,JOANNA SPOSITO                                              ,EMBU,ANOS INICIAIS,2.37,2.92,3.52,3.78,3.21,,,,,,,
048471,35048471,GUARULHOS NORTE,CANTIDIO SAMPAIO DEPUTADO                                   ,GUARULHOS,ANOS INICIAIS,2.24,2.73,2.95,3.12,3.50,2.97,2.56,4.23,4.15,4.69,4.98,4.21
048690,35048690,LESTE 2,JOSE RIGHETTO SOBRINHO PROF                                 ,SAO PAULO,ANOS INICIAIS,2.89,2.67,3.34,2.88,2.80,3.25,3.80,3.89,5.65,4.60,4.85,5.30
048707,35048707,LESTE 3,FREDERICO MARIANO                                           ,SAO PAULO,ANOS INICIAIS,3.84,2.58,3.48,3.49,4.11,3.03,4.15,3.51,3.47,3.72,4.59,5.52
048872,35048872,GUARULHOS SUL,MAURICIO GOULART DEPUTADO                                   ,GUARULHOS,ANOS INICIAIS,2.72,2.28,3.07,4.50,3.04,3.16,2.48,3.96,4.50,,,5.40
049190,35049190,PINDAMONHANGABA,REGINA CELIA MADUREIRA DE SOUZA LIMA PROFESSORA             ,PINDAMONHANGABA,ANOS INICIAIS,3.65,2.15,3.28,2.95,3.63,,,,,,,
049293,35049293,ITAPETININGA,ATALIBA JULIO DE OLIVEIRA PROF                              ,ITAPETININGA,ANOS INICIAIS,3.36,3.30,4.64,5.42,4.94,5.09,4.56,5.40,5.59,5.73,4.03,5.40
049426,35049426,MOGI MIRIM,JOSE SCALVI DE OLIVEIRA PROF                                ,AMPARO,ANOS INICIAIS,3.89,3.17,3.59,2.74,,,,,,,,
049657,35049657,BAURU,JOAO MARINGONI                                              ,BAURU,ANOS INICIAIS,4.32,3.51,4.31,4.42,3.67,3.75,3.12,3.54,5.26,3.70,3.36,3.64
049943,35049943,PIRACICABA,CARLOS SODERO PROFESSOR                                     ,PIRACICABA,ANOS INICIAIS,1.87,3.13,3.13,3.47,3.22,3.55,,,,,,
061608,35061608,ITAPECERICA DA SERRA,JARDIM DO CARMO                                             ,ITAPECERICA DA SERRA,ANOS INICIAIS,2.58,2.59,2.04,2.05,3.03,3.13,3.52,4.11,3.93,5.37,4.96,5.87
072503,35072503,NORTE 1,ELIZABETH APARECIDA SIMOES MESQUITA PROFESSORA              ,SAO PAULO,ANOS INICIAIS,,,2.30,2.86,3.38,,,,,,,
191917,35191917,SUL 2,MARILSA GARBOSSA FRANCISCO PROFESSORA                       ,SAO PAULO,ANOS INICIAIS,2.54,2.52,2.95,2.83,2.78,4.23,3.21,3.96,,4.78,3.82,4.10
268276,35268276,LESTE 3,ROQUE THEOPHILO                                             ,SAO PAULO,ANOS INICIAIS,2.24,3.04,3.53,4.06,3.26,2.91,3.43,3.46,3.43,4.05,4.96,4.70
286710,35286710,MAUA,JOAO RICARDO BORGES DE LIMA                                 ,MAUA,ANOS INICIAIS,2.27,2.67,3.24,3.46,3.80,4.11,,,,,,
300913,35300913,CENTRO SUL,INSTITUTO CRISTOVAO COLOMBO CLASSES PROVISORIAS DO          ,SAO PAULO,ANOS INICIAIS,3.52,2.07,3.71,,,,,,,,,
406806,35406806,CAIEIRAS,PEDRO LELIS DE SOUZA PREFEITO                               ,FRANCO DA ROCHA,ANOS INICIAIS,,,2.23,3.38,3.64,,,,,,,
430705,35430705,CAMPINAS OESTE,JARDIM ICARAI                                               ,CAMPINAS,ANOS INICIAIS,,,2.25,2.03,4.28,4.14,4.33,4.66,4.78,6.88,3.43,3.71
432842,35432842,CAMPINAS OESTE,ANTONIO CARLOS LEHMAN                                       ,CAMPINAS,ANOS INICIAIS,,,3.41,2.35,2.55,2.50,3.16,4.39,3.33,2.84,2.94,2.87
478416,35478416,SUL 1,JARDIM CAMPO LIMPO O                                        ,SAO PAULO,ANOS INICIAIS,,,,,,,,4.17,4.97,6.74,9.06,6.89
483631,35483631,LESTE 2,JARDIM ROMANO                                               ,SAO PAULO,ANOS INICIAIS,,,,,,,,4.87,3.98,3.96,4.85,4.58
557249,35557249,SANTO ANDRE,ALIPIA CABRAL SILVEIRA                                      ,SANTO ANDRE,ANOS INICIAIS,1.49,,,,,,,,,,,
558771,35558771,MIRANTE DO PARANAPANEMA,NUCLEO BONANZA                                              ,ROSANA,ANOS INICIAIS,2.87,,,,,,,,,,,
561411,35561411,CAMPINAS OESTE,JARDIM MARISA                                               ,CAMPINAS,ANOS INICIAIS,,,,,,,,,,,3.23,3.49
900357,35900357,SOROCABA,MARIO GUILHERME NOTARI                                      ,SOROCABA,ANOS INICIAIS,2.46,2.96,3.10,3.53,2.90,3.87,3.43,3.90,,4.43,,
900576,35900576,SAO JOAO DA BOA VISTA,ACHILES RODRIGUES PROFESSOR                                 ,VARGEM GRANDE DO SUL,ANOS INICIAIS,2.84,3.12,2.97,2.44,2.98,3.17,,,,,,
900990,35900990,BAURU,ANTONIO GUEDES DE AZEVEDO PROF                              ,BAURU,ANOS INICIAIS,3.93,,,,,,,,,,,
901143,35901143,CAMPINAS LESTE,LIVIO THOMAZ PEREIRA PROF                                   ,CAMPINAS,ANOS INICIAIS,2.49,1.79,2.83,,,,,,,,,
924404,35924404,SUL 2,APARECIDA DE LOURDES MORAIS PROFESSORA,SAO PAULO,ANOS INICIAIS,2.78,2.83,2.87,4.32,3.01,3.77,4.30,4.62,4.26,5.53,5.66,5.29
924568,35924568,CAMPINAS OESTE,IDALINA CALDEIRA DE SOUZA PEREIRA PROFESSORA                ,CAMPINAS,ANOS INICIAIS,4.05,3.12,3.80,5.12,5.80,4.39,4.96,6.24,6.04,5.73,4.89,4.88
925147,35925147,SUL 3,RECANTO CAMPO BELO                                          ,SAO PAULO,ANOS INICIAIS,3.03,,,,3.15,3.03,3.46,3.91,4.53,4.49,,
925329,35925329,SUL 3,JARDIM MORAES PRADO I                                       ,SAO PAULO,ANOS INICIAIS,2.48,1.75,3.57,3.02,3.68,3.24,2.80,4.82,5.65,6.59,7.00,6.43
925354,35925354,SUL 3,JARDIM SANTA FE II                                          ,SAO PAULO,ANOS INICIAIS,2.62,3.93,4.03,,4.14,4.52,4.18,6.06,6.19,5.30,5.67,6.03
925697,35925697,RIBEIRAO PRETO,JARDIM PROGRESSO                                            ,RIBEIRAO PRETO,ANOS INICIAIS,1.88,1.11,2.27,2.68,1.66,2.73,3.68,5.52,,,,
925779,35925779,JACAREI,JOSE EBOLI DE LIMA PROF                                     ,JACAREI,ANOS INICIAIS,2.77,2.72,3.27,3.11,,,,,,,,
925858,35925858,TABOAO DA SERRA,JARDIM MAGALI                                               ,EMBU,ANOS INICIAIS,3.19,2.62,3.86,4.52,5.12,6.10,4.67,5.90,5.71,5.69,5.85,7.18
047508,35047508,BAURU,JACYRA MOTTA MENDES PROFA                                   ,PIRATININGA,ANOS INICIAIS,3.19,3.50,3.71,,,,,,,,,
047533,35047533,JAU,JOAO CHAMMAS COMENDADOR                                     ,PEDERNEIRAS,ANOS INICIAIS,2.95,4.08,4.12,,,,,,,,,
047776,35047776,CAMPINAS OESTE,ADOLPHO ROSSIN MAJOR                                        ,CAMPINAS,ANOS INICIAIS,2.44,2.35,2.71,2.21,3.35,3.51,2.84,3.70,4.31,4.44,4.75,4.94
048069,35048069,GUARULHOS NORTE,MARIA APPARECIDA RANSANI MAGALHAES PROFESSORA               ,GUARULHOS,ANOS INICIAIS,2.66,2.40,5.88,3.91,3.61,3.62,3.17,4.97,5.11,4.64,4.13,4.54
048276,35048276,SUMARE,MARISTELA CAROLINA MELLIN                                   ,HORTOLANDIA,ANOS INICIAIS,2.58,2.36,,,,,,,,,,
048501,35048501,PIRACICABA,JETHRO VAZ DE TOLEDO PROFESSOR                              ,PIRACICABA,ANOS INICIAIS,2.70,,,,,,,,,,,
049037,35049037,CARAPICUIBA,FABIANA DE QUEIROZ                                          ,CARAPICUIBA,ANOS INICIAIS,3.43,3.38,3.80,3.75,3.95,4.41,5.37,4.81,5.05,4.10,5.42,5.05
049448,35049448,BRAGANCA PAULISTA,EDINALDO APARECIDO SALLES ESTUDANTE                         ,ATIBAIA,ANOS INICIAIS,4.35,3.39,5.28,4.89,4.90,5.15,4.89,6.46,6.56,6.28,6.38,
049612,35049612,RIBEIRAO PRETO,WALTER PAIVA PROFESSOR                                      ,RIBEIRAO PRETO,ANOS INICIAIS,2.07,1.68,2.24,2.86,2.80,3.13,2.85,4.06,4.34,4.67,3.21,3.84
049839,35049839,GUARATINGUETA,JOAQUIM REBOUCAS DE CARVALHO NETTO PROF                     ,CRUZEIRO,ANOS INICIAIS,2.95,2.97,4.53,,,,,,,,,
049980,35049980,FRANCA,JULIO CESAR D ELIA PROF                                     ,FRANCA,ANOS INICIAIS,3.83,3.85,6.08,5.77,4.79,5.22,4.80,4.95,6.49,6.26,5.67,5.90
127796,35127796,CAMPINAS OESTE,CECILIA DE GODOY CAMARGO JORNALISTA                         ,CAMPINAS,ANOS INICIAIS,2.63,3.14,3.24,3.15,4.79,3.86,6.68,4.44,8.39,7.24,6.35,5.50
127887,35127887,SAO CARLOS,MARIVALDO CARLOS DEGAN PROFESSOR                            ,SAO CARLOS,ANOS INICIAIS,2.62,2.23,,,,,,,,,,
267971,35267971,LESTE 3,JARDIM DOM ANGELICO                                         ,SAO PAULO,ANOS INICIAIS,1.98,1.98,2.30,2.45,2.52,2.53,2.26,3.26,4.35,3.95,4.37,4.66
284324,35284324,LESTE 3,BELIZE                                                      ,SAO PAULO,ANOS INICIAIS,2.08,2.28,3.87,2.45,3.37,2.42,3.53,2.60,3.71,3.79,3.20,4.67
352603,35352603,SUZANO,GILBERTO DE CARVALHO PROFESSOR                              ,SUZANO,ANOS INICIAIS,,,,3.21,,4.12,,,,,,
414612,35414612,NORTE 1,NOE RODRIGUES PADRE                                         ,SAO PAULO,ANOS INICIAIS,,,2.43,1.43,2.39,2.03,2.67,3.12,3.25,5.27,3.74,5.22
444121,35444121,LESTE 2,MARILIA SANTOS CARVALHO DE POLILLO PROFESSORA               ,SAO PAULO,ANOS INICIAIS,,,,,4.37,4.50,3.35,3.62,4.12,5.04,4.81,5.37
446300,35446300,ITAQUAQUECETUBA,VILA URSULINA                                               ,ITAQUAQUECETUBA,ANOS INICIAIS,,,,,2.66,2.84,,,,,,
461301,35461301,SUL 2,CHACARA SANTA MARIA                                         ,SAO PAULO,ANOS INICIAIS,,,,,,3.35,3.32,3.36,3.58,4.76,4.28,4.50
461635,35461635,CAMPINAS OESTE,JARDIM SANTA CLARA                                          ,CAMPINAS,ANOS INICIAIS,,,,,,3.69,2.92,3.24,4.79,3.72,3.01,4.11
477977,35477977,SUL 1,JARDIM MARIA SAMPAIO II                                     ,SAO PAULO,ANOS INICIAIS,,,,,,,3.37,3.38,4.53,4.15,5.34,4.68
521231,35521231,GUARATINGUETA,GLEBA GUARANJANGA                                           ,CUNHA,ANOS INICIAIS,,,2.22,,,,,,,,,
540560,35540560,GUARATINGUETA,BAIRRO DO TAQUARAL                                          ,CUNHA,ANOS INICIAIS,,,4.58,,,,,,,,,
559210,35559210,NORTE 1,DJEKUPE AMBA ARANDY                                         ,SAO PAULO,ANOS INICIAIS,1.56,1.67,0.59,,,,,,,,,
900412,35900412,SOROCABA,JOSE OSORIO DE CAMPOS MAIA E ALMEIDA PROFESSOR              ,SOROCABA,ANOS INICIAIS,2.51,3.30,4.89,4.71,5.35,4.00,5.00,4.12,4.02,5.55,4.77,
900503,35900503,SUMARE,BAIRRO TAQUARA BRANCA                                       ,HORTOLANDIA,ANOS INICIAIS,2.96,2.96,4.64,6.50,4.16,,,,,,,
900746,35900746,RIBEIRAO PRETO,ORLANDO JURCA DEPUTADO                                      ,RIBEIRAO PRETO,ANOS INICIAIS,2.92,2.75,2.65,4.46,5.07,3.60,2.16,5.03,3.85,4.52,5.49,7.91
900771,35900771,RIBEIRAO PRETO,MIGUEL JORGE                                                ,RIBEIRAO PRETO,ANOS INICIAIS,3.39,4.08,3.64,4.67,4.44,4.77,4.87,5.38,4.84,5.85,6.00,5.79
900837,35900837,FERNANDOPOLIS,PEDRO MALAVAZZI                                             ,FERNANDOPOLIS,ANOS INICIAIS,5.12,4.29,4.78,,,,,,,,,
901003,35901003,BAURU,ANTONIO FERREIRA DE MENEZES VEREADOR                        ,BAURU,ANOS INICIAIS,2.37,2.96,3.59,2.74,,,,,,,,
901039,35901039,JAU,DALTYRA DE TOLEDO CASTRO PROFA                              ,JAU,ANOS INICIAIS,4.19,3.75,5.48,,,,,,,,,
901180,35901180,CAPIVARI,MARIA CECILIA IFANGER PROFA                                 ,INDAIATUBA,ANOS INICIAIS,3.93,4.17,5.15,,,,,,,,,
901337,35901337,PIRACICABA,FELIPE CARDOSO                                              ,PIRACICABA,ANOS INICIAIS,3.17,1.91,2.84,1.48,3.01,,,,,,,
901573,35901573,SAO JOSE DOS CAMPOS,UBIRAJARA BERNA DE CHIARA UBIRAJARA BRASIL                  ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.52,4.97,4.34,5.74,5.12,4.37,5.22,4.70,6.58,6.40,5.35,6.81
920307,35920307,MAUA,MANOEL RODRIGUES PROFESSOR                                  ,MAUA,ANOS INICIAIS,3.02,2.84,2.99,3.87,4.10,3.66,4.34,3.87,4.82,5.53,4.66,4.55
920484,35920484,BAURU,MARTA APARECIDA HJERTQUIST BARBOSA PROFA                    ,BAURU,ANOS INICIAIS,3.16,2.91,4.10,5.08,3.54,3.29,4.04,4.00,5.50,4.86,4.29,4.50
920782,35920782,PIRACICABA,EDUIR BENEDICTO SCARPARI PROFESSOR                          ,PIRACICABA,ANOS INICIAIS,2.85,3.52,2.23,4.68,3.69,,,,,,,
920952,35920952,SOROCABA,DIRCEU FERREIRA DA SILVA PROFESSOR                          ,SOROCABA,ANOS INICIAIS,3.89,3.23,4.67,6.39,3.85,4.75,5.93,4.98,4.77,5.60,5.62,
921518,35921518,SUZANO,JOSE CAMILO DE ANDRADE                                      ,SUZANO,ANOS INICIAIS,1.65,1.90,2.06,2.84,2.41,2.99,1.80,3.02,4.35,3.85,3.70,4.17
921579,35921579,MOGI MIRIM,FRANCA FRANCHI PROFA                                        ,SERRA NEGRA,ANOS INICIAIS,4.37,1.74,6.47,4.71,3.53,5.31,3.65,6.21,7.55,4.38,6.78,6.43
922213,35922213,PIRASSUNUNGA,CAIC DR EITEL ARANTES DIX                                   ,PIRASSUNUNGA,ANOS INICIAIS,2.88,,,,,,,,,,,
922420,35922420,CAMPINAS LESTE,ADIWALDE DE OLIVEIRA COELHO PROFESSOR                       ,CAMPINAS,ANOS INICIAIS,4.63,5.38,5.30,4.94,4.96,6.15,5.72,5.33,7.36,5.40,6.21,6.19
922456,35922456,JALES,BAIRRO LIMOEIRO                                             ,GUZOLANDIA,ANOS INICIAIS,4.72,,,,,,,,,,,
923515,35923515,LESTE 2,MIGUEL HIDALGO                                              ,SAO PAULO,ANOS INICIAIS,2.41,2.27,2.95,2.73,2.82,2.67,2.69,3.08,4.12,4.34,3.55,4.00
923624,35923624,NORTE 1,PARQUE ANHANGUERA                                           ,SAO PAULO,ANOS INICIAIS,2.03,0.83,,,,,,,,,,
923758,35923758,TABOAO DA SERRA,JORGE AMADO ESCRITOR                                        ,EMBU,ANOS INICIAIS,1.59,,2.77,2.80,,,,,4.58,,,
924258,35924258,LESTE 1,PARQUE ECOLOGICO                                            ,SAO PAULO,ANOS INICIAIS,3.17,2.08,2.70,5.81,7.43,3.73,2.49,5.01,4.92,5.24,4.64,5.27
924519,35924519,TAUBATE,BAIRRO VARGEM GRANDE                                        ,NATIVIDADE DA SERRA,ANOS INICIAIS,,2.90,4.48,,,,,,,,,
924696,35924696,SUL 2,JARDIM IRENE III                                            ,SAO PAULO,ANOS INICIAIS,2.93,2.77,2.61,3.51,3.53,3.18,3.40,4.47,4.55,5.16,4.68,4.40
924726,35924726,NORTE 1,REGIANE DO CARMO MONTEIRO PROFESSORA                        ,SAO PAULO,ANOS INICIAIS,3.92,3.27,3.70,4.04,4.11,3.98,4.80,5.33,4.18,5.55,4.69,4.99
924751,35924751,NORTE 1,LUIZA SALETTE JUNCA DE ALMEIDA PROFESSORA                   ,SAO PAULO,ANOS INICIAIS,,,2.91,2.84,,,,,,,,
924830,35924830,MOGI DAS CRUZES,ADELAIDE MARIA DE BARROS PROFESSORA                         ,MOGI DAS CRUZES,ANOS INICIAIS,2.55,1.76,2.50,3.49,4.03,4.45,3.91,,,,,
924921,35924921,CAMPINAS OESTE,CONJUNTO VIDA NOVA III                                      ,CAMPINAS,ANOS INICIAIS,2.24,3.00,2.55,4.51,4.71,6.09,4.08,6.05,5.02,5.51,5.43,6.73
925196,35925196,LESTE 2,UMBERTO LUIZ D URSO DR                                      ,SAO PAULO,ANOS INICIAIS,3.11,2.44,,,,,,,,,,
925664,35925664,RIBEIRAO PRETO,BAIRRO DOM BERNARDO JOSE MIELE                              ,RIBEIRAO PRETO,ANOS INICIAIS,2.70,2.71,4.15,4.72,4.49,5.51,4.55,4.24,5.35,5.76,5.16,6.13
